#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B27D27
#Date Time: 2025-04-28 12:25:53.502
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -100 mV Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.75 kHz
#Period: 571.4285714 us
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

-0.00102375,-0.3943285672081961
-0.0010235,-0.3980337808812854
-0.00102325,-0.3906233535351069
-0.001023,-0.3869181398620125
-0.00102275,-0.3943285672081961
-0.0010225,-0.4091494219005668
-0.00102225,-0.4128546355736594
-0.001022,-0.4091494219005668
-0.00102175,-0.4091494219005668
-0.0010215,-0.4091494219005668
-0.00102125,-0.4091494219005668
-0.001021,-0.4091494219005668
-0.00102075,-0.4017389945543814
-0.0010205,-0.4054442082274741
-0.00102025,-0.4054442082274775
-0.00102,-0.412854635573656
-0.00101975,-0.4165598492467504
-0.0010195,-0.4202650629198448
-0.00101925,-0.4239702765929374
-0.001019,-0.4128546355736594
-0.00101875,-0.4017389945543814
-0.0010185,-0.4017389945543848
-0.00101825,-0.4091494219005634
-0.001018,-0.4202650629198397
-0.00101775,-0.4276754902660301
-0.0010175,-0.4276754902660301
-0.00101725,-0.4165598492467521
-0.001017,-0.4202650629198448
-0.00101675,-0.4202650629198448
-0.0010165,-0.4202650629198448
-0.00101625,-0.4202650629198448
-0.001016,-0.4313807039391227
-0.00101575,-0.4313807039391227
-0.0010155,-0.438791131285303
-0.00101525,-0.4276754902660284
-0.001015,-0.4239702765929391
-0.00101475,-0.4239702765929374
-0.0010145,-0.4350859176122154
-0.00101425,-0.4313807039391227
-0.001014,-0.4239702765929374
-0.00101375,-0.4313807039391193
-0.0010135,-0.4239702765929323
-0.00101325,-0.4128546355736645
-0.001013,-0.4165598492467521
-0.00101275,-0.4202650629198448
-0.0010125,-0.4350859176122154
-0.00101225,-0.4424963449584007
-0.001012,-0.4424963449583973
-0.00101175,-0.4350859176122188
-0.0010115,-0.4424963449583973
-0.00101125,-0.449906772304586
-0.001011,-0.4462015586314934
-0.00101075,-0.4387911312853081
-0.0010105,-0.4462015586314967
-0.00101025,-0.4536119859776736
-0.00101,-0.4424963449584057
-0.00100975,-0.4387911312853081
-0.0010095,-0.4424963449584007
-0.00100925,-0.4387911312853081
-0.001009,-0.4313807039391227
-0.00100875,-0.4350859176122221
-0.0010085,-0.4499067723045793
-0.00100825,-0.453611985977677
-0.001008,-0.4573171996507713
-0.00100775,-0.4536119859776787
-0.0010075,-0.4350859176122154
-0.00100725,-0.4313807039391294
-0.001007,-0.446201558631495
-0.00100675,-0.4499067723045844
-0.0010065,-0.4424963449584007
-0.00100625,-0.4387911312853081
-0.001006,-0.4350859176122154
-0.00100575,-0.4462015586314934
-0.0010055,-0.4424963449584023
-0.00100525,-0.4462015586314917
-0.001005,-0.4387911312853114
-0.00100475,-0.4462015586314934
-0.0010045,-0.4536119859776787
-0.00100425,-0.449906772304586
-0.001004,-0.44620155863149
-0.00100375,-0.4387911312853047
-0.0010035,-0.4313807039391261
-0.00100325,-0.4350859176122154
-0.001003,-0.4387911312853081
-0.00100275,-0.4350859176122154
-0.0010025,-0.4536119859776787
-0.00100225,-0.4573171996507679
-0.001002,-0.4499067723045894
-0.00100175,-0.4610224133238589
-0.0010015,-0.4573171996507713
-0.00100125,-0.4313807039391227
-0.001001,-0.4424963449584007
-0.00100075,-0.4536119859776787
-0.0010005,-0.4536119859776803
-0.00100025,-0.4573171996507697
-0.001,-0.4573171996507713
-0.00099975,-0.4536119859776787
-0.0009995,-0.4536119859776787
-0.0009992499999999999,-0.4573171996507713
-0.0009989999999999999,-0.4536119859776787
-0.0009987500000000001,-0.4536119859776787
-0.0009985,-0.4647276269969516
-0.00099825,-0.4647276269969566
-0.000998,-0.4462015586314934
-0.0009977499999999999,-0.4350859176122154
-0.0009974999999999999,-0.4424963449584041
-0.0009972499999999999,-0.449906772304586
-0.0009970000000000001,-0.449906772304586
-0.00099675,-0.4462015586314934
-0.0009965,-0.4424963449584007
-0.00099625,-0.4462015586314934
-0.0009959999999999999,-0.4573171996507713
-0.0009957499999999999,-0.4462015586314883
-0.0009955000000000001,-0.4350859176122204
-0.00099525,-0.4387911312853064
-0.000995,-0.4350859176122154
-0.00099475,-0.4424963449584007
-0.0009944999999999999,-0.4276754902660301
-0.0009942499999999999,-0.4313807039391294
-0.0009939999999999999,-0.4462015586314917
-0.0009937500000000001,-0.4424963449584023
-0.0009935,-0.4424963449584007
-0.00099325,-0.4276754902660301
-0.000993,-0.4276754902660301
-0.0009927499999999999,-0.4165598492467521
-0.0009924999999999999,-0.4239702765929441
-0.0009922499999999999,-0.4387911312853081
-0.000992,-0.4387911312853081
-0.00099175,-0.4239702765929374
-0.0009915,-0.4313807039391227
-0.0009912499999999999,-0.4276754902660301
-0.0009909999999999999,-0.4424963449584007
-0.0009907499999999999,-0.4573171996507663
-0.0009905000000000001,-0.4462015586314984
-0.00099025,-0.4536119859776753
-0.00099,-0.449906772304586
-0.00098975,-0.4462015586314934
-0.0009894999999999999,-0.4462015586314934
-0.0009892499999999999,-0.4424963449584007
-0.0009889999999999999,-0.4424963449584041
-0.00098875,-0.4499067723045826
-0.0009885,-0.4313807039391227
-0.00098825,-0.4202650629198448
